Unnamed: 0,origin_city,title,post_id,price,posted_time,posted_location,scraped_time,post_link,category,cat_code,likelihood_score
13,binghamton,The Backwoodsman Magazine,7808853988,1,7-Jan,Kanona,14/01/2025 13:27:24,https://binghamton.craigslist.org/bks/d/bath-the-backwoodsman-magazine/7808853988.html,books,bka,5
54,newyork,COLORS IN THE WILD â€¢ National Wildlife Federation,7817395441,15,11-Jan,East Village,15/01/2025 02:21:42,https://newyork.craigslist.org/mnh/bks/d/new-york-colors-in-the-wild-national/7817395441.html,books,bka,1
115,longisland,Life Magazine- First Ladies- Portraits of Grace and Leadership,7806408574,5,30-Dec,North Bellmore,14/01/2025 22:48:13,https://longisland.craigslist.org/bks/d/bellmore-life-magazine-first-ladies/7806408574.html,books,bka,1
107,rochester,1979 New York state fair program,7810779856,15,13-Jan,rochester,15/01/2025 09:53:00,https://rochester.craigslist.org/bks/d/rochester-1979-new-york-state-fair/7810779856.html,books,bka,1
115,newyork,Jackson Pollock: Energy Made Visible,7813093849,10,13-Jan,Brooklyn,15/01/2025 02:19:57,https://newyork.craigslist.org/brk/bks/d/brooklyn-jackson-pollock-energy-made/7813093849.html,books,bka,1
102,albany,Lot of 12 cookbooks and cooking books,7816627226,20,8-Jan,Clifton Park New York,14/01/2025 12:09:12,https://albany.craigslist.org/bks/d/clifton-park-lot-of-12-cookbooks-and/7816627226.html,books,bka,40
6,rochester,Determining economic loss in injury and death cases,7813142972,46,5-Jan,,15/01/2025 09:53:47,https://rochester.craigslist.org/bks/d/rochester-determining-economic-loss-in/7813142972.html,books,bka,1
118,albany,Men's Clothes,7810794239,60,15-Dec,Niskayuna,14/01/2025 12:09:35,https://albany.craigslist.org/bks/d/schenectady-mens-clothes/7810794239.html,books,bka,1
29,buffalo,Tofu Cookbooks (3) $2 each or 3/$5 like new,7812275822,3,21-Dec,Clarence,14/01/2025 14:23:01,https://buffalo.craigslist.org/bks/d/clarence-tofu-cookbooks-2-each-or-5/7812275822.html,books,bka,10
43,newyork,#28 Avon Catalogs,7810638812,55,15-Dec,Upper East Side,15/01/2025 02:25:28,https://newyork.craigslist.org/mnh/bks/d/new-york-28-avon-catalogs/7810638812.html,books,bka,1
116,longisland,People Magazine- Tribute Edition- Queen Elizabeth II,7806408776,5,30-Dec,North Bellmore,14/01/2025 22:48:13,https://longisland.craigslist.org/bks/d/bellmore-people-magazine-tribute/7806408776.html,books,bka,5
17,albany,"Tailgunner Jo #1, 2 and 3 of 6",7809484464,2,11-Dec,Niskayuna,14/01/2025 12:09:58,https://albany.craigslist.org/bks/d/schenectady-tailgunner-jo-2-and-of/7809484464.html,books,bka,1
65,newyork,"Tom Cruise ""War Of The Worlds"" shooting script",7813402987,15,26-Dec,Manhattan,15/01/2025 02:24:07,https://newyork.craigslist.org/lgi/bks/d/brooklyn-tom-cruise-war-of-the-worlds/7813402987.html,books,bka,1
119,longisland,1975 1st Edition Johnny Cash Autobiography Man in Black Hardcover Book,7814224667,35,30-Dec,New Hyde Park,14/01/2025 22:48:13,https://longisland.craigslist.org/bks/d/new-hyde-park-st-edition-johnny-cash/7814224667.html,books,bka,1
18,syracuse,Playboy,7817913059,0,13-Jan,,15/01/2025 11:33:33,https://syracuse.craigslist.org/bks/d/cato-playboy/7817913059.html,books,bka,90
24,newyork,Short Stories for Study An Anthology by Short & Sewall,7804053447,17,19-Dec,Upper East Side,15/01/2025 02:25:01,https://newyork.craigslist.org/mnh/bks/d/new-york-short-stories-for-study-an/7804053447.html,books,bka,1
91,newyork,All My Children : The Complete Family Scrapbook,7814464288,4,14-Jan,Upper West Side,15/01/2025 02:19:57,https://newyork.craigslist.org/mnh/bks/d/new-york-all-my-children-the-complete/7814464288.html,books,bka,1
44,albany,Percy Jacksonâ€™s Greek Gods - hardcover,7814738083,10,12-Jan,Schenectady,14/01/2025 12:09:12,https://albany.craigslist.org/bks/d/schenectady-percy-jacksons-greek-gods/7814738083.html,books,bka,1
14,rochester,Jersey Boys The Story of Frankie Vali & The Four Seasons Book,7817258724,15,13-Jan,GREECE,15/01/2025 09:53:24,https://rochester.craigslist.org/bks/d/rochester-jersey-boys-the-story-of/7817258724.html,books,bka,1
68,rochester,Amazing Spider-Man Epic Collection by Marvel Comics,7813109341,20,25-Dec,Brighton,15/01/2025 09:53:47,https://rochester.craigslist.org/bks/d/rochester-amazing-spider-man-epic/7813109341.html,books,bka,1
76,albany,The World of Ice and Fire - Game of Thrones,7809795206,10,10-Jan,Schenectady,14/01/2025 12:09:12,https://albany.craigslist.org/bks/d/schenectady-the-world-of-ice-and-fire/7809795206.html,books,bka,1
62,hudsonvalley,Wine - Book by Andre Domine,7815244198,5,3-Jan,"Sloatsburg, NY",14/01/2025 20:03:55,https://hudsonvalley.craigslist.org/bks/d/sloatsburg-wine-book-by-andre-domine/7815244198.html,books,bka,10
64,buffalo,The Glory That Was Greece titles,7816506022,7,7-Jan,"Allentown, Buffalo",14/01/2025 14:22:38,https://buffalo.craigslist.org/bks/d/buffalo-the-glory-that-was-greece-titles/7816506022.html,books,bka,10
7,newyork,Annie Leibovitz Collector's Edition Patti Smith Sumo Book w/ Stand New,7816464393,9000,13-Jan,Schnecksville,15/01/2025 02:21:03,https://newyork.craigslist.org/mnh/bks/d/schnecksville-annie-leibovitz/7816464393.html,books,bka,30
16,newyork,1959 1st ed. NYC photographer Weegee's Creative Camera -Tricks Effects,7814844150,35,7-Jan,Upper East Side,15/01/2025 02:22:42,https://newyork.craigslist.org/mnh/bks/d/new-york-st-ed-nyc-photographer-weegees/7814844150.html,books,bka,10
5,newyork,"Treasury of True Leather Bound Book, The Mans Magazine, 1956",7812148097,20,3h ,Brooklyn,15/01/2025 02:19:25,https://newyork.craigslist.org/brk/bks/d/brooklyn-treasury-of-true-leather-bound/7812148097.html,books,bka,10
1,binghamton,DALLAS COWBOY COLLECTOR BOOKS,7814232665,10,13-Jan,APALACHIN,14/01/2025 13:27:24,https://binghamton.craigslist.org/bks/d/apalachin-dallas-cowboy-collector-books/7814232665.html,books,bka,10
109,rochester,Time Life books The Epic Of Flight 16 books,7816296643,20,7-Jan,Greece,15/01/2025 09:53:24,https://rochester.craigslist.org/bks/d/rochester-time-life-books-the-epic-of/7816296643.html,books,bka,10
47,newyork,2 CLASSIC MYSTERIES by Jeanne M. DAMS,7815507274,0,4-Jan,East Village,15/01/2025 02:23:11,https://newyork.craigslist.org/mnh/bks/d/new-york-classic-mysteries-by-jeanne/7815507274.html,books,bka,50
46,albany,Diary of a Wimpy Kid and Dog Man books,7813927597,50,28-Dec,"Troy, NY",14/01/2025 12:09:35,https://albany.craigslist.org/bks/d/troy-diary-of-wimpy-kid-and-dog-man/7813927597.html,books,bka,10
113,buffalo,Harvard Classics book set,7814076185,350,29-Dec,Buffalo NY,14/01/2025 14:22:38,https://buffalo.craigslist.org/bks/d/buffalo-harvard-classics-book-set/7814076185.html,books,bka,10
5,rochester,SECRETS OF LONGEVITY BY DR. MAOSHING NI - new,7813143343,19,5-Jan,BRIGHTON,15/01/2025 09:53:47,https://rochester.craigslist.org/bks/d/rochester-secrets-of-longevity-by-dr/7813143343.html,books,bka,30
119,hudsonvalley,Ask Suze Orman  Financial Library,7812697759,22,23-Dec,Goshen NY,14/01/2025 20:03:55,https://hudsonvalley.craigslist.org/bks/d/goshen-ask-suze-orman-financial-library/7812697759.html,books,bka,1
33,newyork,"Imperial Threads: Motifs and Artisans from Turkey, Iran and India (Har",7814124020,30,11-Jan,Union Square,15/01/2025 02:21:42,https://newyork.craigslist.org/mnh/bks/d/new-york-imperial-threads-motifs-and/7814124020.html,books,bka,1
93,rochester,ELLIS ISLAND Immigrant Cookbook,7811897154,10,13-Jan,GREECE,15/01/2025 09:53:00,https://rochester.craigslist.org/bks/d/rochester-ellis-island-immigrant/7811897154.html,books,bka,1
7,newyork,1st Edition Readers Digest Condensed Books Vol. 2 - 1989 Vintage,7817499029,10,11-Jan,Brooklyn near Kings Plaza,15/01/2025 02:21:42,https://newyork.craigslist.org/brk/bks/d/brooklyn-1st-edition-readers-digest/7817499029.html,books,bka,1
85,buffalo,Bass Tab White Pages book,7815197599,20,3-Jan,Lancaster,14/01/2025 14:22:38,https://buffalo.craigslist.org/bks/d/lancaster-bass-tab-white-pages-book/7815197599.html,books,bka,1
2,newyork,Favorite Poems 1885,7813114305,20,25-Dec,Brooklyn,15/01/2025 02:24:34,https://newyork.craigslist.org/brk/bks/d/brooklyn-favorite-poems-1885/7813114305.html,books,bka,1
24,newyork,Beretta APX & APX A1 Full Size IWB Holster,7808765265,35,5-Jan,bronx,15/01/2025 02:23:11,https://newyork.craigslist.org/brx/bks/d/bronx-beretta-apx-apx-a1-full-size-iwb/7808765265.html,books,bka,1
67,newyork,"Philip-Lorca diCorcia, MoMA, First Edition, 1995 / LIKE NEW",7816022696,80,6-Jan,Financial District,15/01/2025 02:22:42,https://newyork.craigslist.org/mnh/bks/d/new-york-philip-lorca-dicorcia-moma/7816022696.html,books,bka,5
18,newyork,New - Clever Fox Accounting Ledger Book,7816217852,12,14-Jan,queens,15/01/2025 02:19:57,https://newyork.craigslist.org/que/bks/d/fresh-meadows-new-clever-fox-accounting/7816217852.html,books,bka,35
36,rochester,"Anthony Robbins, entire set",7817664041,0,14-Jan,ONTARIO,15/01/2025 09:53:00,https://rochester.craigslist.org/bks/d/ontario-center-anthony-robbins-entire/7817664041.html,books,bka,85
87,newyork,The Arts of Japan art book (2)  hard covers,7814955372,20,14-Jan,Greenwich Village,15/01/2025 02:19:25,https://newyork.craigslist.org/mnh/bks/d/new-york-the-arts-of-japan-art-book/7814955372.html,books,bka,25
0,albany,Midwest Center,7810781760,80,15-Dec,Niskayuna,14/01/2025 12:09:58,https://albany.craigslist.org/bks/d/schenectady-midwest-center/7810781760.html,books,bka,5
79,rochester,GANGBANG! 2 Adults Only Comic by Wallace Wood RARE,7811395405,20,13-Jan,WALWORTH,15/01/2025 09:53:00,https://rochester.craigslist.org/bks/d/walworth-gangbang-adults-only-comic-by/7811395405.html,books,bka,75
78,newyork,The Southern Cookbook of Fine Old Recipes 1939,7809517006,50,9-Jan,"Forest Hills, Queens",15/01/2025 02:22:12,https://newyork.craigslist.org/que/bks/d/the-southern-cookbook-of-fine-old/7809517006.html,books,bka,1
80,newyork,"Variour cinematography books, magazines",7803426485,90,17-Dec,New York,15/01/2025 02:25:01,https://newyork.craigslist.org/brk/bks/d/new-york-variour-cinematography-books/7803426485.html,books,bka,5
52,buffalo,19 notebooks/pads,7804782475,10,15-Dec,South Buffalo,14/01/2025 14:23:01,https://buffalo.craigslist.org/bks/d/buffalo-19-notebooks-pads/7804782475.html,books,bka,20
30,newyork,Lot of 14 vintage psychiatry books,7816829721,50,13-Jan,Upper East Side,15/01/2025 02:21:03,https://newyork.craigslist.org/mnh/bks/d/new-york-lot-of-14-vintage-psychiatry/7816829721.html,books,bka,30
46,newyork,4 ANTIQUE VOLUMES OF CHARACTER SKETCHES OF ROMANCE - LATE 1800's,7808918196,50,6-Jan,Upper East Side,15/01/2025 02:22:42,https://newyork.craigslist.org/mnh/bks/d/new-york-antique-volumes-of-character/7808918196.html,books,bka,5
36,newyork,Study help,7817420377,31,11-Jan,Bronx,15/01/2025 02:21:42,https://newyork.craigslist.org/brx/bks/d/bronx-study-help/7817420377.html,books,bka,5
107,longisland,MAD Magazine Collection,7806450703,50,30-Nov,South Setauket,14/01/2025 22:48:36,https://longisland.craigslist.org/bks/d/centereach-mad-magazine-collection/7806450703.html,books,bka,1
103,hudsonvalley,4 Acting and Scene Books,7807547145,40,4-Dec,Kerhonkson,14/01/2025 20:04:20,https://hudsonvalley.craigslist.org/bks/d/kerhonkson-acting-and-scene-books/7807547145.html,books,bka,1
30,newyork,"AT-A-GLANCE Standard Diary Daily Diary 2015, Hardcover Retails for $50",7818187436,25,14-Jan,East Village,15/01/2025 02:19:57,https://newyork.craigslist.org/mnh/bks/d/new-york-at-glance-standard-diary-daily/7818187436.html,books,bka,40
31,newyork,"AT-A-GLANCE Standard Diary Daily Diary 2017, Hardcover Retails for $60",7818187349,25,14-Jan,East Village,15/01/2025 02:19:57,https://newyork.craigslist.org/mnh/bks/d/new-york-at-glance-standard-diary-daily/7818187349.html,books,bka,45
10,glensfalls,Random House Children's Encyclopedia,7810651469,5,8-Jan,South Glens Falls,14/01/2025 19:17:31,https://glensfalls.craigslist.org/bks/d/south-glens-falls-random-house/7810651469.html,books,bka,20
13,rochester,Hamilton Sheet Music Vocal Selections Book,7817255658,15,13-Jan,GREECE,15/01/2025 09:53:24,https://rochester.craigslist.org/bks/d/rochester-hamilton-sheet-music-vocal/7817255658.html,books,bka,1
58,buffalo,THE NUTCRACKER-NEW,7816589768,8,8-Jan,AMHERST,14/01/2025 14:22:38,https://buffalo.craigslist.org/bks/d/getzville-the-nutcracker-new/7816589768.html,books,bka,65
25,newyork,New book of knowledge,7813248726,0,7-Jan,Glendale,15/01/2025 02:22:42,https://newyork.craigslist.org/que/bks/d/middle-village-new-book-of-knowledge/7813248726.html,books,bka,70
33,newyork,German Language Books,7811930748,20,13-Jan,"Bayridgr, Brooklyn",15/01/2025 02:20:33,https://newyork.craigslist.org/brk/bks/d/brooklyn-german-language-books/7811930748.html,books,bka,1
29,albany,Commercial Air Curtain Fly Fan Door Window RESTAURANT EQUIPMENT,7812791950,160,23-Dec,Delivery Available,14/01/2025 12:11:07,https://albany.craigslist.org/bfd/d/clifton-commercial-air-curtain-fly-fan/7812791950.html,business,bfa,5
114,newyork,Sentry fire safe fireproof with digital lock and key,7813394251,650,12-Jan,Park Slope,15/01/2025 02:28:05,https://newyork.craigslist.org/brk/bfs/d/brooklyn-sentry-fire-safe-fireproof/7813394251.html,business,bfa,5
84,rochester,Clinton Open Base Power Exam Table - NEW,7812803987,2950,13-Jan,Rochester,15/01/2025 09:54:57,https://rochester.craigslist.org/bfs/d/rochester-clinton-open-base-power-exam/7812803987.html,business,bfa,35
75,hudsonvalley,HOT PLATE BURNER GAS RANGE STRATUS COOK RESTAURANT EQUIPMENT,7811835454,395,19-Dec,Delivery Available,14/01/2025 20:05:28,https://hudsonvalley.craigslist.org/bfd/d/clifton-hot-plate-burner-gas-range/7811835454.html,business,bfa,15
119,longisland,Chest Commercial Ice Cream Glass Dipping Cabinet Display Freezer,7811839884,199,19-Dec,Delivery Available,14/01/2025 22:50:08,https://longisland.craigslist.org/bfd/d/clifton-chest-commercial-ice-cream/7811839884.html,business,bfa,90
51,newyork,Seal 62 Ultra S Plus 61â€ hot/cold wide format roll laminator,7812421538,4000,21-Dec,long island,15/01/2025 02:34:06,https://newyork.craigslist.org/lgi/bfs/d/bayside-seal-62-ultra-plus-61-hot-cold/7812421538.html,business,bfa,85
12,newyork,3 PIZZERIAS FOR SALE (PACKAGE DEAL ONLY),7818259957,0,14-Jan,New York,15/01/2025 02:26:45,https://newyork.craigslist.org/mnh/bfs/d/new-york-pizzerias-for-sale-package/7818259957.html,business,bfa,90
86,hudsonvalley,propane LP natural gas GAS electric Toastmaster FRYER fryers Oil Filte,7816478751,215,7-Jan,Delivery Available,14/01/2025 20:05:05,https://hudsonvalley.craigslist.org/bfd/d/clifton-propane-lp-natural-gas-gas/7816478751.html,business,bfa,10
109,newyork,SS White Dental Assistantâ€™s Stool Excellent Condition,7813442696,125,26-Dec,New Hyde Park,15/01/2025 02:32:54,https://newyork.craigslist.org/que/bfs/d/new-hyde-park-ss-white-dental/7813442696.html,business,bfa,10
51,newyork,back bar refrigerator  /restaurant equipment,7814635402,1250,9-Jan,Brooklyn,15/01/2025 02:29:27,https://newyork.craigslist.org/brx/bfs/d/brooklyn-back-bar-refrigerator/7814635402.html,business,bfa,10
39,buffalo,Cup Dispenser,7814028065,0,12-Jan,,14/01/2025 14:23:46,https://buffalo.craigslist.org/bfs/d/buffalo-cup-dispenser/7814028065.html,business,bfa,90
27,longisland,FIREWOOD FIREWOOD FIREWOOD!!!,7816622860,140,8-Jan,,14/01/2025 22:49:45,https://longisland.craigslist.org/bfs/d/port-jefferson-station-firewood/7816622860.html,business,bfa,1
13,hudsonvalley,Pro Team Tail Vac,7811300195,95,7h ,Mahopac,14/01/2025 20:05:05,https://hudsonvalley.craigslist.org/bfs/d/mahopac-pro-team-tail-vac/7811300195.html,business,bfa,1
88,hudsonvalley,Cocktail Bar & Lounge,7816406372,125000,7-Jan,Ithaca,14/01/2025 20:05:05,https://hudsonvalley.craigslist.org/bfs/d/ithaca-cocktail-bar-lounge/7816406372.html,business,bfa,1
68,newyork,"Mexican restaurant, Bushwick gem, mezcal, tequila, tacos",7815612665,225000,4-Jan,Bushwick,15/01/2025 02:30:59,https://newyork.craigslist.org/brk/bfs/d/brooklyn-mexican-restaurant-bushwick/7815612665.html,business,bfa,1
37,buffalo,LN- MODERN ORB CHANDELIER,7814380890,70,12-Jan,,14/01/2025 14:23:46,https://buffalo.craigslist.org/bfs/d/grand-island-ln-modern-orb-chandelier/7814380890.html,business,bfa,1
14,newyork,APG Cash Drawer Vasario TW1616,7812111391,99,13-Jan,Ridgewood,15/01/2025 02:27:38,https://newyork.craigslist.org/que/bfs/d/brooklyn-apg-cash-drawer-vasario-tw1616/7812111391.html,business,bfa,2
19,newyork,Under Bar Sinks For Sale - 1 2 and 3 compartment available,7813400182,0,13-Jan,brooklyn,15/01/2025 02:27:38,https://newyork.craigslist.org/brk/bfs/d/brooklyn-under-bar-sinks-for-sale-and/7813400182.html,business,bfa,75
69,hudsonvalley,STOCK POT RANGE BURNER STOVE CHINESE WOK RANGE RESTAURANT EQUIPMENT,7812026595,362,20-Dec,Delivery Available,14/01/2025 20:05:28,https://hudsonvalley.craigslist.org/bfd/d/clifton-stock-pot-range-burner-stove/7812026595.html,business,bfa,2
103,longisland,Wooden antique chess table embedded,7803990329,245,20-Dec,Medford,14/01/2025 22:50:08,https://longisland.craigslist.org/bfs/d/medford-wooden-antique-chess-table/7803990329.html,business,bfa,1
1,rochester,Tub S/S 2.5 gal,7814010374,20,12-Jan,Caledonia,15/01/2025 09:55:20,https://rochester.craigslist.org/bfs/d/caledonia-tub-s-25-gal/7814010374.html,business,bfa,1
61,newyork,Restaurant fire Surprise system.,7803128731,75,17-Dec,Staten Island,15/01/2025 02:35:18,https://newyork.craigslist.org/stn/bfs/d/staten-island-restaurant-fire-surprise/7803128731.html,business,bfa,30
113,newyork,4 ft Garb and go refrigerator open Case/restaurant equipment,7812710645,3400,13-Jan,Brooklyn,15/01/2025 02:27:38,https://newyork.craigslist.org/que/bfs/d/brooklyn-ft-garb-and-go-refrigerator/7812710645.html,business,bfa,5
58,newyork,QVS CAT6 RJ45 Gigabit High Performance Ethernet Patch Cord New,7811928258,5,14-Jan,Baldwin,15/01/2025 02:26:45,https://newyork.craigslist.org/lgi/bfs/d/baldwin-qvs-cat6-rj45-gigabit-high/7811928258.html,business,bfa,20
57,newyork,ACCESO SUBASTA/ DEALERS LICENSE,7811135026,0,17-Dec,Bridgeton,15/01/2025 02:35:18,https://newyork.craigslist.org/mnh/bfd/d/shiloh-acceso-subasta-dealers-license/7811135026.html,business,bfa,50
68,newyork,food warmer proofer for full size sheet pans,7808748691,1000,6-Jan,jackson heights,15/01/2025 02:30:25,https://newyork.craigslist.org/que/bfs/d/jackson-heights-food-warmer-proofer-for/7808748691.html,business,bfa,10
21,newyork,LAUNDROMATS MACHINES REPAIR 24/7 SAME DAY CHEAP,7803252795,1,17-Dec,WHITESTONE,15/01/2025 02:35:18,https://newyork.craigslist.org/que/bfs/d/flushing-laundromats-machines-repair-24/7803252795.html,business,bfa,95
16,glensfalls,"2024 ATOSA TRUCKLOAD  REFRIGERATION, FREEZER, STOVES AND MORE",7813154618,0,25-Dec,HAWTHORNE,14/01/2025 19:18:15,https://glensfalls.craigslist.org/bfd/d/hawthorne-2024-atosa-truckload/7813154618.html,business,bfa,98
24,albany,"36"" DEEP X 8' WIDE X 8' TALL HEAVY DUTY PALLET RACK",7812920042,295,24-Dec,"SYRACUSE , NY",14/01/2025 12:11:07,https://albany.craigslist.org/bfd/d/syracuse-36-deep-8-wide-8-tall-heavy/7812920042.html,business,bfa,1
84,albany,Commercial Reach In Freezer Refrigerator Cooler RESTAURANT EQUIPMENT,7816025291,1350,6-Jan,Delivery Available,14/01/2025 12:10:43,https://albany.craigslist.org/bfd/d/clifton-commercial-reach-in-freezer/7816025291.html,business,bfa,20
47,rochester,Refrigerator bakery deli pastry case display case RESTAURANT EQUIPMENT,7816471151,1139,7-Jan,Delivery Available,15/01/2025 09:55:20,https://rochester.craigslist.org/bfd/d/clifton-refrigerator-bakery-deli-pastry/7816471151.html,business,bfa,15
3,newyork,Retail @ The Main Amtrak Passanger Concourse in Penn Station,7808986932,0,7-Jan,Midtown,15/01/2025 02:30:25,https://newyork.craigslist.org/mnh/bfs/d/new-york-retail-the-main-amtrak/7808986932.html,business,bfa,1
10,newyork,Uppababy double stroller,7818411482,300,4h ,TriBeCa,15/01/2025 02:26:19,https://newyork.craigslist.org/mnh/bfs/d/new-york-uppababy-double-stroller/7818411482.html,business,bfa,1
60,newyork,Convection oven gas /restaurant equipment,7814085034,2400,9-Jan,Brooklyn,15/01/2025 02:29:27,https://newyork.craigslist.org/brx/bfs/d/brooklyn-convection-oven-gas-restaurant/7814085034.html,business,bfa,1
6,newyork,Vending machines,7811891926,475,19-Dec,Westchester,15/01/2025 02:34:42,https://newyork.craigslist.org/wch/bfs/d/yonkers-vending-machines/7811891926.html,business,bfa,1
104,newyork,5 ft prep table refrigerator made by turbo a / restaurant equipment,7813071184,1800,6-Jan,Brooklyn/,15/01/2025 02:30:25,https://newyork.craigslist.org/brx/bfs/d/brooklyn-ft-prep-table-refrigerator/7813071184.html,business,bfa,1
85,albany,Royal 410DX Electronic Cash Register,7810394100,100,12/14Exit 15,,14/01/2025 12:11:07,https://albany.craigslist.org/bfs/d/saratoga-springs-royal-410dx-electronic/7810394100.html,business,bfa,5
55,buffalo,CHICAGO FAUCETS ADA COMPLIANT SINK FAUCET,7814955774,75,10-Jan,BUFFALO,14/01/2025 14:23:46,https://buffalo.craigslist.org/bfs/d/chicago-faucets-ada-compliant-sink/7814955774.html,business,bfa,5
54,syracuse,"COFFEE BUSINESS ROUTES, VENDING, LAUNDRY AND ATM'S ROUTE PROGRAMS",7813942506,250,28-Dec,Syracuse,15/01/2025 11:34:20,https://syracuse.craigslist.org/bfd/d/syracuse-coffee-business-routes-vending/7813942506.html,business,bfa,5
64,newyork,Office/ warehouse,7818166859,1,14-Jan,Upper East Side,15/01/2025 02:26:45,https://newyork.craigslist.org/mnh/bfs/d/cherry-hill-office-warehouse/7818166859.html,business,bfa,5
113,longisland,ACCESO SUBASTA/ DEALERS LICENSE,7811995595,0,20-Dec,,14/01/2025 22:50:08,https://longisland.craigslist.org/bfd/d/bridgeton-acceso-subasta-dealers-license/7811995595.html,business,bfa,5
71,hudsonvalley,AUCTION ACCESS DEALER LICENSE,7816902013,0,9-Jan,,14/01/2025 20:05:05,https://hudsonvalley.craigslist.org/bfd/d/bridgeton-auction-access-dealer-license/7816902013.html,business,bfa,30
90,newyork,TOYOTA CAMRY,7814744604,12000,12-Jan,RIVERDALE THE BRONX,15/01/2025 02:28:05,https://newyork.craigslist.org/brx/bfs/d/bronx-toyota-camry/7814744604.html,business,bfa,2
45,newyork,"FIle cabinet 2 dr lateral black 36""  NEW closeout Tennsco",7810615876,175,15-Dec,sataten island,15/01/2025 02:35:58,https://newyork.craigslist.org/mnh/bfs/d/staten-island-file-cabinet-dr-lateral/7810615876.html,business,bfa,70
115,newyork,table,7806716361,95,29-Dec,long island,15/01/2025 02:32:20,https://newyork.craigslist.org/lgi/bfs/d/bethpage-table/7806716361.html,business,bfa,10
10,newyork,Magazine spinner rack,7815292944,75,3-Jan,"Greenpoint, Brooklyn",15/01/2025 02:31:42,https://newyork.craigslist.org/brk/bfs/d/brooklyn-magazine-spinner-rack/7815292944.html,business,bfa,20
6,twintiers,Quality Feed For Layer Hens,7808521522,30,7-Dec,,15/01/2025 13:07:31,https://twintiers.craigslist.org/bfs/d/scio-quality-feed-for-layer-hens/7808521522.html,business,bfa,5
34,longisland,ACCESO SUBASTA/ DEALERS LICENSE,7816585355,0,8-Jan,,14/01/2025 22:49:45,https://longisland.craigslist.org/bfd/d/bridgeton-acceso-subasta-dealers-license/7816585355.html,business,bfa,1
64,longisland,For Sale: Thriving E-Commerce Personalized Gift Business with Tremendo,7807073888,350000,2-Dec,,14/01/2025 22:50:56,https://longisland.craigslist.org/bfs/d/northport-for-sale-thriving-commerce/7807073888.html,business,bfa,1
90,newyork,Partner with Us--Own a Non-Doctor Weight Loss Clinic in your Area!,7817342907,99700,10-Jan,new jersey,15/01/2025 02:28:59,https://newyork.craigslist.org/jsy/bfd/d/phillipsburg-partner-with-us-own-non/7817342907.html,business,bfa,1
39,newyork,Santos commercial juice maker for sale,7811717377,550,19-Dec,Lynbrook,15/01/2025 02:34:42,https://newyork.craigslist.org/lgi/bfs/d/lynbrook-santos-commercial-juice-maker/7811717377.html,business,bfa,1
30,albany,95 Chevy C5 Sealcoating Truck,7804144709,10000,20-Dec,Selkirk,14/01/2025 12:11:07,https://albany.craigslist.org/bfs/d/selkirk-95-chevy-c5-sealcoating-truck/7804144709.html,business,bfa,1
15,fingerlakes,"2024 ATOSA TRUCKLOAD REFRIGERATION, FREEZER, STOVES AND MORE",7813154991,0,25-Dec,HAWTHORNE,14/01/2025 18:41:17,https://fingerlakes.craigslist.org/bfd/d/hawthorne-2024-atosa-truckload/7813154991.html,business,bfa,95
76,newyork,Baby Shower Chair,7813616670,60,27-Dec,Mamaroneck,15/01/2025 02:32:54,https://newyork.craigslist.org/wch/bfs/d/mamaroneck-baby-shower-chair/7813616670.html,business,bfa,1
6,buffalo,"Extra large Aluminum ""DO NOT ENTER"" Sign > 36""x36""",7800756279,70,9-Dec,Union and Walden,14/01/2025 14:24:34,https://buffalo.craigslist.org/bfs/d/buffalo-extra-large-aluminum-do-not/7800756279.html,business,bfa,1
17,newyork,Stainless Steel Food Prep Work Tables - Several Kinds and Many Sizes,7813400118,0,13-Jan,Bushwick,15/01/2025 02:27:38,https://newyork.craigslist.org/brk/bfs/d/brooklyn-stainless-steel-food-prep-work/7813400118.html,business,bfa,95
32,rochester,"SHOP FOX COMBINATION 6"" BELT SANDER AND 12"" DISC SANDER",7818153687,600,14-Jan,ROCHESTER,15/01/2025 09:54:57,https://rochester.craigslist.org/bfs/d/rochester-shop-fox-combination-belt/7818153687.html,business,bfa,5
11,buffalo,Residential HVAC compay for sale,7818169000,0,7h ,Tonawanda,14/01/2025 14:23:46,https://buffalo.craigslist.org/bfs/d/tonawanda-residential-hvac-compay-for/7818169000.html,business,bfa,1
22,longisland,Used Auto Dealership w/ 3 Dealer Plate - Hassle-free Auction Access,7814226798,1599,30-Dec,"CORP/LLC, OFFICE, LINE OF CREDIT",14/01/2025 22:50:32,https://longisland.craigslist.org/bfd/d/used-auto-dealership-3-dealer-plate/7814226798.html,business,bfa,1
106,newyork,Food Stand For Sale / Low rent $1000/mo!,7814192157,299000,29-Dec,"Glendale, Queens",15/01/2025 02:32:20,https://newyork.craigslist.org/que/bfd/d/rego-park-food-stand-for-sale-low-rent/7814192157.html,business,bfa,1
46,newyork,AUCTION ACCESS/ DEALERS LICENSE,7818187813,0,14-Jan,Bridgeton,15/01/2025 02:26:45,https://newyork.craigslist.org/que/bfd/d/shiloh-auction-access-dealers-license/7818187813.html,business,bfa,1
85,newyork,ATM and Service for Your Business!,7812957401,0,24-Dec,Bronx,15/01/2025 02:33:29,https://newyork.craigslist.org/brx/bfd/d/bronx-atm-and-service-for-your-business/7812957401.html,business,bfa,85
